"STATION","NAME","DATE","DLY-CLDD-BASE45","DLY-CLDD-BASE50","DLY-CLDD-BASE55","DLY-CLDD-BASE57","DLY-CLDD-BASE60","DLY-CLDD-BASE70","DLY-CLDD-BASE72","DLY-CLDD-NORMAL","DLY-DUTR-NORMAL","DLY-DUTR-STDDEV","DLY-GRDD-BASE40","DLY-GRDD-BASE45","DLY-GRDD-BASE50","DLY-GRDD-BASE55","DLY-GRDD-BASE57","DLY-GRDD-BASE60","DLY-GRDD-BASE65","DLY-GRDD-BASE70","DLY-GRDD-BASE72","DLY-GRDD-TB4886","DLY-GRDD-TB5086","DLY-HTDD-BASE40","DLY-HTDD-BASE45","DLY-HTDD-BASE50","DLY-HTDD-BASE55","DLY-HTDD-BASE57","DLY-HTDD-BASE60","DLY-HTDD-NORMAL","DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","DLY-SNOW-25PCTL","DLY-SNOW-50PCTL","DLY-SNOW-75PCTL","DLY-SNOW-PCTALL-GE001TI","DLY-SNOW-PCTALL-GE010TI","DLY-SNOW-PCTALL-GE030TI","DLY-SNOW-PCTALL-GE050TI","DLY-SNOW-PCTALL-GE100TI","DLY-SNWD-25PCTL","DLY-SNWD-50PCTL","DLY-SNWD-75PCTL","DLY-SNWD-PCTALL-GE001WI","DLY-SNWD-PCTALL-GE003WI","DLY-SNWD-PCTALL-GE005WI","DLY-SNWD-PCTALL-GE010WI","DLY-TAVG-NORMAL","DLY-TAVG-STDDEV","DLY-TMAX-NORMAL","DLY-TMAX-STDDEV","DLY-TMIN-NORMAL","DLY-TMIN-STDDEV","MTD-PRCP-NORMAL","MTD-SNOW-NORMAL","YTD-PRCP-NORMAL","YTD-SNOW-NORMAL"
"USW00014739","BOSTON, MA US","10-27","6","3","1","1","-7777","0","0","-7777","14.6","5.5","10","6","3","1","1","-7777","-7777","0","0","5","4","-7777","1","3","6","7","10","15","0.04","0.19","0.60","32.1","200","94","34","-6666","-6666","-6666","7","4","-5555","-5555","0","-6666","-6666","-6666","-5555","-5555","-5555","0","50.4","6.7","57.7","8.0","43.1","6.4","3.44","0.0","35.50","33.6"
"USW00014739","BOSTON, MA US","10-28","6","3","1","1","-7777","0","0","-7777","14.5","5.5","10","6","3","1","1","-7777","-7777","0","0","5","4","-7777","1","3","6","8","10","15","0.04","0.19","0.60","32.2","201","94","34","-6666","-6666","-6666","8","4","-5555","-5555","0","-6666","-6666","-6666","-5555","-5555","-5555","0","50.1","6.8","57.4","8.0","42.9","6.5","3.57","0.0","35.63","33.6"
"USW00014739","BOSTON, MA US","10-29","6","3","1","1","-7777","0","0","-7777","14.5","5.5","10","6","3","1","1","-7777","-7777","0","0","5","4","-7777","1","3","6","8","10","15","0.04","0.19","0.60","32.2","202","94","34","-6666","-6666","-6666","9","5","-5555","-5555","0","-6666","-6666","-6666","-5555","-5555","-5555","0","49.8","6.8","57.1","8.1","42.6","6.5","3.69","0.0","35.75","33.6"
"USW00014739","BOSTON, MA US","10-30","6","3","1","1","-7777","0","0","-7777","14.4","5.5","10","6","3","1","1","-7777","-7777","0","0","5","4","-7777","1","3","6","8","11","15","0.04","0.19","0.60","32.4","202","94","34","-6666","-6666","-6666","9","5","-5555","-5555","0","-6666","-6666","-6666","-5555","-5555","-5555","0","49.6","6.8","56.8","8.1","42.4","6.6","3.82","0.0","35.88","33.6"
"USW00014739","BOSTON, MA US","10-31","5","2","1","1","-7777","0","0","-7777","14.3","5.5","9","5","2","1","1","-7777","-7777","0","0","5","4","-7777","1","3","7","8","11","16","0.04","0.19","0.59","32.5","203","94","34","-6666","-6666","-6666","10","5","-5555","-5555","0","-6666","-6666","-6666","-5555","-5555","-5555","0","49.3","6.9","56.5","8.2","42.1","6.6","3.94","0.0","36.00","33.6"
"USW00014739","BOSTON, MA US","11-01","5","2","1","1","-7777","0","0","-7777","14.3","5.5","9","5","2","1","1","-7777","-7777","0","0","5","4","-7777","1","3","7","9","11","16","0.04","0.19","0.59","32.7","204","94","34","-6666","-6666","-6666","11","6","2","1","0","-6666","-6666","-6666","7","4","2","0","49.0","6.9","56.1","8.2","41.9","6.6","0.13","0.0","36.13","33.6"
"USW00014739","BOSTON, MA US","11-02","5","2","1","1","-7777","0","0","-7777","14.2","5.5","9","5","2","1","1","-7777","-7777","0","0","5","4","-7777","1","4","7","9","12","16","0.04","0.19","0.59","32.9","205","94","33","-6666","-6666","-6666","12","6","3","1","0","-6666","-6666","-6666","8","4","2","0","48.7","7.0","55.8","8.2","41.6","6.7","0.26","0.0","36.26","33.6"
"USW00014739","BOSTON, MA US","11-03","5","2","1","1","-7777","0","0","-7777","14.2","5.5","9","5","2","1","1","-7777","-7777","0","0","4","3","-7777","1","4","7","9","12","17","0.04","0.19","0.59","33.1","206","94","33","-6666","-6666","-6666","13","7","3","1","0","-6666","-6666","-6666","9","5","2","0","48.4","7.0","55.5","8.3","41.4","6.7","0.39","0.0","36.39","33.6"
"USW00014739","BOSTON, MA US","11-04","5","2","1","-7777","-7777","0","0","-7777","14.1","5.5","8","5","2","1","-7777","-7777","-7777","0","0","4","3","-7777","1","4","8","9","12","17","0.04","0.19","0.58","33.3","207","94","33","-6666","-6666","-6666","14","7","3","1","0","-6666","-6666","-6666","10","5","2","0","48.2","7.1","55.2","8.3","41.1","6.8","0.52","0.1","36.52","33.6"
"USW00014739","BOSTON, MA US","11-05","5","2","1","-7777","-7777","0","0","-7777","14.1","5.5","8","5","2","1","-7777","-7777","-7777","0","0","4","3","-7777","2","4","8","10","12","17","0.04","0.19","0.58","33.5","209","94","33","-6666","-6666","-6666","15","8","3","1","0","-6666","-6666","-6666","11","6","2","0","47.9","7.1","54.9","8.3","40.9","6.8","0.64","0.1","36.64","33.7"
"USW00014739","BOSTON, MA US","11-06","4","2","1","-7777","-7777","0","0","-7777","14.0","5.5","8","4","2","1","-7777","-7777","-7777","0","0","4","3","-7777","2","4","8","10","13","17","0.04","0.19","0.57","33.6","209","94","33","-6666","-6666","-6666","16","8","4","1","0","-6666","-6666","-6666","12","6","2","0","47.6","7.2","54.6","8.4","40.6","6.9","0.77","0.1","36.77","33.7"
"USW00014739","BOSTON, MA US","11-07","4","2","1","-7777","-7777","0","0","-7777","13.9","5.5","8","4","2","1","-7777","-7777","-7777","0","0","4","3","1","2","5","8","10","13","18","0.05","0.19","0.57","33.7","210","94","33","-6666","-6666","-6666","18","9","4","1","0","-6666","-6666","-6666","13","7","3","0","47.3","7.2","54.3","8.4","40.4","6.9","0.89","0.1","36.89","33.7"
"USW00014739","BOSTON, MA US","11-08","4","2","1","-7777","-7777","0","0","-7777","13.9","5.5","8","4","2","1","-7777","-7777","-7777","0","0","4","3","1","2","5","9","10","13","18","0.05","0.19","0.57","33.8","211","94","34","-6666","-6666","-6666","19","10","4","1","0","-6666","-6666","-6666","15","8","3","0","47.1","7.3","54.0","8.5","40.1","7.0","1.02","0.1","37.02","33.7"
"USW00014739","BOSTON, MA US","11-09","4","2","1","-7777","-7777","0","0","-7777","13.8","5.5","7","4","2","1","-7777","-7777","-7777","0","0","4","3","1","2","5","9","11","13","18","0.05","0.19","0.56","33.9","211","94","34","-6666","-6666","-6666","21","11","5","1","0","-6666","-6666","-6666","17","8","3","0","46.8","7.3","53.7","8.5","39.9","7.0","1.16","0.2","37.16","33.7"
"USW00014739","BOSTON, MA US","11-10","4","2","1","-7777","-7777","0","0","-7777","13.8","5.5","7","4","2","1","-7777","-7777","-7777","0","0","4","3","1","2","5","9","11","14","19","0.05","0.19","0.56","34.1","212","94","34","-6666","-6666","-6666","23","12","5","1","0","-6666","-6666","-6666","18","9","3","0","46.5","7.3","53.4","8.5","39.6","7.1","1.29","0.2","37.29","33.8"
"USW00014739","BOSTON, MA US","11-11","4","1","-7777","-7777","-7777","0","0","-7777","13.7","5.5","7","4","1","-7777","-7777","-7777","-7777","0","0","3","3","1","2","5","9","11","14","19","0.05","0.19","0.56","34.1","213","94","34","-6666","-6666","-6666","25","13","6","1","0","-6666","-6666","-6666","21","11","4","-5555","46.2","7.4","53.0","8.5","39.3","7.1","1.42","0.2","37.42","33.8"
"USW00014739","BOSTON, MA US","11-12","3","1","-7777","-7777","-7777","0","0","-7777","13.6","5.5","7","3","1","-7777","-7777","-7777","-7777","0","0","3","3","1","3","5","10","11","14","19","0.05","0.19","0.55","34.2","214","93","34","-6666","-6666","-6666","27","14","6","2","0","-6666","-6666","-6666","23","12","5","-5555","45.9","7.4","52.7","8.6","39.1","7.2","1.55","0.2","37.55","33.8"
"USW00014739","BOSTON, MA US","11-13","3","1","-7777","-7777","-7777","0","0","-7777","13.6","5.5","6","3","1","-7777","-7777","-7777","-7777","0","0","3","2","1","3","6","10","12","14","19","0.05","0.19","0.55","34.3","214","93","34","-6666","-6666","-6666","30","15","6","2","0","-6666","-6666","-6666","25","13","5","-5555","45.6","7.4","52.4","8.6","38.8","7.2","1.69","0.2","37.69","33.8"
"USW00014739","BOSTON, MA US","11-14","3","1","-7777","-7777","-7777","0","0","-7777","13.5","5.5","6","3","1","-7777","-7777","-7777","-7777","0","0","3","2","1","3","6","10","12","15","20","0.05","0.19","0.55","34.3","215","93","34","-6666","-6666","-6666","32","16","7","2","-5555","-6666","-6666","-6666","27","14","6","-5555","45.3","7.5","52.1","8.6","38.6","7.3","1.82","0.3","37.82","33.9"
"USW00014739","BOSTON, MA US","11-15","3","1","-7777","-7777","-7777","0","0","-7777","13.5","5.5","6","3","1","-7777","-7777","-7777","-7777","0","0","3","2","1","3","6","10","12","15","20","0.05","0.19","0.54","34.4","216","92","34","-6666","-6666","-6666","34","17","7","2","-5555","-6666","-6666","-6666","29","16","6","-5555","45.0","7.6","51.8","8.7","38.3","7.3","1.96","0.3","37.96","33.9"
"USW00014739","BOSTON, MA US","11-16","3","1","-7777","-7777","-7777","0","0","-7777","13.4","5.5","6","3","1","-7777","-7777","-7777","-7777","0","0","3","2","1","3","6","11","12","15","20","0.05","0.19","0.54","34.5","216","92","34","-6666","-6666","-6666","36","18","8","2","-5555","-6666","-6666","-6666","32","17","7","-5555","44.7","7.6","51.4","8.7","38.0","7.4","2.09","0.3","38.09","33.9"
"USW00014739","BOSTON, MA US","11-17","3","1","-7777","-7777","-7777","0","0","-7777","13.4","5.5","6","3","1","-7777","-7777","-7777","-7777","0","0","3","2","1","3","7","11","13","16","21","0.05","0.19","0.54","34.5","217","92","35","-6666","-6666","-6666","39","19","8","2","-5555","-6666","-6666","-6666","35","18","8","-5555","44.4","7.7","51.1","8.8","37.7","7.5","2.23","0.4","38.23","34.0"
"USW00014739","BOSTON, MA US","11-18","3","1","-7777","-7777","-7777","0","0","-7777","13.3","5.5","5","3","1","-7777","-7777","-7777","-7777","0","0","3","2","1","4","7","11","13","16","21","0.05","0.18","0.54","34.6","217","92","35","-6666","-6666","-6666","41","20","9","3","-5555","-6666","-6666","-6666","37","20","9","-5555","44.1","7.7","50.8","8.8","37.4","7.5","2.36","0.4","38.36","34.0"
"USW00014739","BOSTON, MA US","11-19","2","1","-7777","-7777","-7777","0","0","-7777","13.3","5.5","5","2","1","-7777","-7777","-7777","-7777","0","0","2","2","1","4","7","11","13","16","21","0.05","0.18","0.54","34.7","217","92","35","-6666","-6666","-6666","44","21","9","3","-5555","-6666","-6666","-6666","41","22","10","-5555","43.8","7.8","50.4","8.9","37.2","7.6","2.50","0.4","38.50","34.0"
"USW00014739","BOSTON, MA US","11-20","2","1","-7777","-7777","-7777","0","0","-7777","13.2","5.5","5","2","1","-7777","-7777","-7777","-7777","0","0","2","2","2","4","7","12","14","17","22","0.05","0.18","0.53","34.8","217","92","35","-6666","-6666","-6666","47","23","10","3","-5555","-6666","-6666","-6666","44","23","11","-5555","43.5","7.8","50.1","8.9","36.9","7.6","2.63","0.5","38.63","34.1"
"USW00014739","BOSTON, MA US","11-21","2","1","-7777","-7777","-7777","0","0","0","13.2","5.5","5","2","1","-7777","-7777","-7777","0","0","0","2","2","2","4","8","12","14","17","22","0.05","0.18","0.53","34.9","217","92","35","-6666","-6666","-6666","50","24","11","3","-5555","-6666","-6666","-6666","47","25","12","-5555","43.2","7.9","49.7","9.0","36.6","7.7","2.76","0.5","38.76","34.1"
"USW00014739","BOSTON, MA US","11-22","2","1","-7777","-7777","-7777","0","0","0","13.1","5.5","5","2","1","-7777","-7777","-7777","0","0","0","2","2","2","4","8","12","14","17","22","0.05","0.18","0.53","35.1","218","92","35","-6666","-6666","-6666","54","26","11","4","-5555","-6666","-6666","-6666","51","27","13","-5555","42.8","7.9","49.4","9.0","36.3","7.7","2.90","0.6","38.90","34.2"
"USW00014739","BOSTON, MA US","11-23","2","1","-7777","-7777","-7777","0","0","0","13.1","5.5","4","2","1","-7777","-7777","-7777","0","0","0","2","2","2","4","8","13","15","18","23","0.05","0.17","0.53","35.2","218","92","35","-6666","-6666","-6666","57","28","12","4","-5555","-6666","-6666","-6666","55","29","14","-5555","42.5","8.0","49.0","9.0","35.9","7.7","3.04","0.7","39.04","34.2"
"USW00014739","BOSTON, MA US","11-24","2","1","-7777","-7777","-7777","0","0","0","13.1","5.5","4","2","1","-7777","-7777","-7777","0","0","0","2","1","2","5","8","13","15","18","23","0.05","0.17","0.52","35.3","218","92","35","-6666","-6666","-6666","61","29","13","5","-5555","-6666","-6666","-6666","59","31","16","-5555","42.2","8.0","48.7","9.1","35.6","7.8","3.17","0.7","39.17","34.3"
"USW00014739","BOSTON, MA US","11-25","2","1","-7777","-7777","-7777","0","0","0","13.0","5.5","4","2","1","-7777","-7777","-7777","0","0","0","2","1","2","5","9","13","15","18","23","0.05","0.17","0.52","35.5","218","92","35","-6666","-6666","-6666","65","31","14","5","-5555","-6666","-6666","-6666","63","32","17","-5555","41.8","8.0","48.3","9.1","35.3","7.8","3.31","0.8","39.31","34.4"
"USW00014739","BOSTON, MA US","11-26","2","1","-7777","-7777","-7777","0","0","0","13.0","5.5","4","2","1","-7777","-7777","-7777","0","0","0","2","1","3","5","9","14","16","19","24","0.05","0.17","0.52","35.6","219","92","35","-6666","-6666","-6666","69","33","14","5","-5555","-6666","-6666","-6666","67","34","18","-5555","41.5","8.1","48.0","9.1","35.0","7.9","3.44","0.9","39.44","34.5"
"USW00014739","BOSTON, MA US","11-27","2","1","-7777","-7777","-7777","0","0","0","13.0","5.5","4","2","1","-7777","-7777","-7777","0","0","0","2","1","3","6","9","14","16","19","24","0.05","0.17","0.52","35.7","219","92","35","-6666","-6666","-6666","73","34","15","6","-5555","-6666","-6666","-6666","72","36","20","-5555","41.2","8.1","47.6","9.2","34.7","8.0","3.57","1.0","39.57","34.6"
"USW00014739","BOSTON, MA US","11-28","2","1","-7777","-7777","-7777","0","0","0","12.9","5.5","4","2","1","-7777","-7777","-7777","0","0","0","2","1","3","6","10","14","16","19","24","0.05","0.17","0.52","35.8","219","92","34","-6666","-6666","-6666","77","36","16","6","-5555","-6666","-6666","-6666","76","38","21","-5555","40.8","8.2","47.3","9.2","34.3","8.0","3.71","1.1","39.71","34.7"
"USW00014739","BOSTON, MA US","11-29","2","1","-7777","-7777","-7777","0","0","0","12.9","5.5","4","2","1","-7777","-7777","-7777","0","0","0","2","1","3","6","10","15","17","20","25","0.05","0.16","0.51","35.9","219","92","34","-6666","-6666","-6666","81","38","17","7","-5555","-6666","-6666","-6666","80","40","23","-5555","40.5","8.2","46.9","9.2","34.0","8.1","3.85","1.2","39.85","34.8"
"USW00014739","BOSTON, MA US","11-30","2","1","-7777","-7777","-7777","0","0","0","12.9","5.5","3","2","1","-7777","-7777","-7777","0","0","0","2","1","3","6","10","15","17","20","25","0.04","0.16","0.51","35.9","219","91","34","-6666","-6666","-6666","85","39","17","7","-5555","-6666","-6666","-6666","84","42","25","-5555","40.1","8.2","46.6","9.2","33.7","8.1","3.99","1.3","39.99","34.9"
"USW00014739","BOSTON, MA US","12-01","1","1","-7777","-7777","-7777","0","0","0","12.9","5.5","3","1","1","-7777","-7777","-7777","0","0","0","2","1","4","7","11","15","17","20","25","0.04","0.16","0.51","36.0","218","91","34","-6666","-6666","-6666","89","41","18","8","3","-6666","-6666","-6666","87","44","26","12","39.8","8.2","46.2","9.2","33.3","8.1","0.13","0.2","40.12","35.0"
"USW00014739","BOSTON, MA US","12-02","1","-7777","-7777","-7777","-7777","0","0","0","12.9","5.5","3","1","-7777","-7777","-7777","-7777","0","0","0","1","1","4","7","11","16","18","21","26","0.04","0.16","0.50","36.0","218","91","34","-6666","-6666","-6666","93","43","19","9","3","-6666","-6666","-6666","91","47","28","12","39.4","8.3","45.8","9.2","33.0","8.2","0.26","0.3","40.25","35.2"
"USW00014739","BOSTON, MA US","12-03","1","-7777","-7777","-7777","-7777","0","0","0","12.9","5.5","3","1","-7777","-7777","-7777","-7777","0","0","0","1","1","4","7","11","16","18","21","26","0.04","0.16","0.50","36.1","218","90","34","-6666","-6666","-6666","97","45","20","9","3","-6666","-6666","-6666","96","49","30","13","39.1","8.3","45.5","9.2","32.6","8.2","0.39","0.5","40.38","35.4"
"USW00014739","BOSTON, MA US","12-04","1","-7777","-7777","-7777","-7777","0","0","0","12.9","5.5","3","1","-7777","-7777","-7777","-7777","0","0","0","1","1","4","7","12","16","18","21","26","0.04","0.16","0.50","36.2","218","90","33","0.3","0.7","2.3","102","47","21","10","3","1","3","6","100","51","32","14","38.7","8.4","45.1","9.3","32.3","8.3","0.53","0.7","40.52","35.6"
"USW00014739","BOSTON, MA US","12-05","1","-7777","-7777","-7777","-7777","0","0","0","12.8","5.5","3","1","-7777","-7777","-7777","-7777","0","0","0","1","1","4","8","12","17","19","22","27","0.04","0.15","0.49","36.3","218","89","33","0.3","0.7","2.4","106","49","22","10","4","1","3","6","104","54","34","15","38.3","8.4","44.8","9.3","31.9","8.3","0.66","0.9","40.65","35.8"
"USW00014739","BOSTON, MA US","12-06","1","-7777","-7777","-7777","-7777","0","0","0","12.8","5.5","2","1","-7777","-7777","-7777","-7777","0","0","0","1","1","4","8","12","17","19","22","27","0.04","0.15","0.49","36.4","218","89","33","0.3","0.7","2.4","110","50","23","11","4","1","3","6","109","56","36","16","38.0","8.4","44.4","9.3","31.6","8.4","0.79","1.1","40.78","36.0"
"USW00014739","BOSTON, MA US","12-07","1","-7777","-7777","-7777","-7777","0","0","0","12.8","5.5","2","1","-7777","-7777","-7777","-7777","0","0","0","1","1","5","8","13","17","19","22","27","0.04","0.15","0.49","36.5","218","89","32","0.3","0.7","2.4","113","52","24","12","4","1","3","6","113","59","38","17","37.6","8.5","44.0","9.3","31.2","8.4","0.93","1.3","40.92","36.2"
"USW00014739","BOSTON, MA US","12-08","1","-7777","-7777","-7777","-7777","0","0","0","12.8","5.5","2","1","-7777","-7777","-7777","-7777","0","0","0","1","1","5","9","13","18","20","23","28","0.04","0.15","0.49","36.6","218","88","32","0.2","0.7","2.4","117","53","24","12","4","1","3","6","117","61","40","18","37.3","8.5","43.7","9.4","30.8","8.5","1.05","1.6","41.04","36.5"
"USW00014739","BOSTON, MA US","12-09","1","-7777","-7777","-7777","-7777","0","0","0","12.9","5.5","2","1","-7777","-7777","-7777","-7777","0","0","0","1","1","5","9","13","18","20","23","28","0.04","0.15","0.48","36.8","218","88","32","0.2","0.7","2.4","120","55","25","13","4","1","3","6","121","63","42","18","36.9","8.6","43.3","9.4","30.5","8.6","1.18","1.8","41.17","36.7"
"USW00014739","BOSTON, MA US","12-10","1","-7777","-7777","-7777","-7777","0","0","0","12.9","5.5","2","1","-7777","-7777","-7777","-7777","0","0","0","1","1","5","9","14","19","20","23","28","0.04","0.15","0.48","36.9","218","87","32","0.2","0.7","2.4","124","56","26","14","4","1","3","6","124","64","44","19","36.6","8.6","43.0","9.4","30.1","8.6","1.31","2.1","41.30","37.0"
"USW00014739","BOSTON, MA US","12-11","1","-7777","-7777","-7777","-7777","0","0","0","12.9","5.6","2","1","-7777","-7777","-7777","-7777","0","0","0","1","1","6","10","14","19","21","24","29","0.04","0.15","0.48","37.1","218","87","32","0.3","0.7","2.4","128","57","27","15","4","1","3","6","128","66","45","19","36.2","8.6","42.6","9.5","29.8","8.6","1.44","2.3","41.43","37.2"
"USW00014739","BOSTON, MA US","12-12","1","-7777","-7777","-7777","-7777","0","0","0","12.9","5.6","2","1","-7777","-7777","-7777","-7777","0","0","0","1","1","6","10","14","19","21","24","29","0.04","0.15","0.47","37.3","218","87","31","0.3","0.7","2.4","131","59","28","15","4","1","3","6","133","68","47","19","35.9","8.6","42.3","9.5","29.4","8.7","1.56","2.6","41.55","37.5"
"USW00014739","BOSTON, MA US","12-13","1","-7777","-7777","-7777","-7777","0","0","0","12.9","5.6","2","1","-7777","-7777","-7777","-7777","0","0","0","1","1","6","10","15","20","22","24","29","0.04","0.14","0.47","37.4","218","87","31","0.3","0.7","2.4","135","61","29","16","4","1","3","6","137","69","48","20","35.5","8.7","42.0","9.5","29.1","8.7","1.68","2.9","41.67","37.8"
"USW00014739","BOSTON, MA US","12-14","1","-7777","-7777","-7777","-7777","0","0","0","12.9","5.6","1","1","-7777","-7777","-7777","-7777","0","0","0","1","-7777","6","10","15","20","22","25","30","0.04","0.14","0.47","37.6","218","86","30","0.3","0.7","2.4","139","63","30","17","4","1","3","6","141","71","50","20","35.2","8.7","41.6","9.5","28.7","8.7","1.80","3.2","41.79","38.0"
"USW00014739","BOSTON, MA US","12-15","-7777","-7777","-7777","-7777","-7777","0","0","0","12.9","5.6","1","-7777","-7777","-7777","-7777","-7777","0","0","0","1","-7777","7","11","15","20","22","25","30","0.04","0.14","0.47","37.6","218","85","29","0.3","0.7","2.4","143","64","30","18","4","1","3","6","145","73","51","21","34.8","8.7","41.3","9.5","28.4","8.8","1.93","3.4","41.92","38.3"
"USW00014739","BOSTON, MA US","12-16","-7777","-7777","-7777","-7777","-7777","0","0","0","12.9","5.6","1","-7777","-7777","-7777","-7777","-7777","0","0","0","1","-7777","7","11","16","21","22","25","30","0.04","0.14","0.46","37.7","218","85","29","0.3","0.7","2.4","147","66","31","18","4","1","2","6","150","75","53","22","34.5","8.7","41.0","9.5","28.0","8.8","2.05","3.7","42.04","38.6"
"USW00014739","BOSTON, MA US","12-17","-7777","-7777","-7777","-7777","0","0","0","0","13.0","5.6","1","-7777","-7777","-7777","-7777","0","0","0","0","1","-7777","7","11","16","21","23","26","31","0.04","0.14","0.46","37.8","218","84","28","0.3","0.7","2.4","150","68","32","19","4","1","3","6","154","77","55","22","34.2","8.7","40.7","9.5","27.7","8.8","2.17","4.0","42.16","38.9"
"USW00014739","BOSTON, MA US","12-18","-7777","-7777","-7777","-7777","0","0","0","0","13.0","5.6","1","-7777","-7777","-7777","-7777","0","0","0","0","1","-7777","7","12","16","21","23","26","31","0.04","0.14","0.46","37.8","218","83","28","0.3","0.7","2.4","154","70","33","20","4","1","3","6","159","79","57","23","33.8","8.8","40.3","9.6","27.4","8.9","2.29","4.4","42.28","39.2"
"USW00014739","BOSTON, MA US","12-19","-7777","-7777","-7777","-7777","0","0","0","0","13.0","5.6","1","-7777","-7777","-7777","-7777","0","0","0","0","1","-7777","8","12","17","21","23","26","31","0.04","0.14","0.45","37.8","218","83","27","0.3","0.7","2.4","157","71","34","21","4","1","3","6","164","82","60","24","33.5","8.8","40.0","9.6","27.0","8.9","2.41","4.7","42.40","39.6"
"USW00014739","BOSTON, MA US","12-20","-7777","-7777","-7777","-7777","0","0","0","0","13.0","5.6","1","-7777","-7777","-7777","-7777","0","0","0","0","1","-7777","8","12","17","22","24","27","32","0.04","0.14","0.45","37.9","218","82","27","0.3","0.8","2.4","161","73","35","22","4","1","3","6","168","85","62","26","33.2","8.8","39.7","9.6","26.7","8.9","2.52","5.0","42.51","39.9"
"USW00014739","BOSTON, MA US","12-21","-7777","-7777","-7777","-7777","0","0","0","0","13.1","5.6","1","-7777","-7777","-7777","-7777","0","0","0","0","1","-7777","8","12","17","22","24","27","32","0.04","0.14","0.45","37.9","218","81","26","0.3","0.8","2.4","163","75","36","22","4","1","3","6","173","89","65","27","32.9","8.8","39.4","9.6","26.4","9.0","2.65","5.3","42.64","40.2"
"USW00014739","BOSTON, MA US","12-22","-7777","-7777","-7777","-7777","0","0","0","0","13.1","5.6","1","-7777","-7777","-7777","-7777","0","0","0","0","1","-7777","8","13","17","22","24","27","32","0.04","0.14","0.44","37.9","218","81","25","0.3","0.8","2.4","166","76","36","23","4","1","3","7","177","92","67","28","32.6","8.9","39.2","9.6","26.1","9.0","2.76","5.6","42.75","40.5"
"USW00014739","BOSTON, MA US","12-23","-7777","-7777","-7777","-7777","0","0","0","0","13.1","5.6","1","-7777","-7777","-7777","-7777","0","0","0","0","1","-7777","9","13","18","23","25","28","33","0.04","0.14","0.44","38.0","218","80","25","0.3","0.8","2.4","169","78","37","23","4","1","3","7","182","97","71","30","32.3","8.9","38.9","9.6","25.8","9.0","2.88","6.0","42.87","40.9"
"USW00014739","BOSTON, MA US","12-24","-7777","-7777","-7777","-7777","0","0","0","0","13.1","5.6","1","-7777","-7777","-7777","-7777","0","0","0","0","1","-7777","9","13","18","23","25","28","33","0.04","0.14","0.44","38.0","218","79","24","0.3","0.8","2.4","171","80","38","24","4","1","3","7","188","102","75","32","32.1","8.9","38.6","9.7","25.5","9.0","3.00","6.3","42.99","41.2"
"USW00014739","BOSTON, MA US","12-25","-7777","-7777","-7777","-7777","0","0","0","0","13.2","5.6","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","9","13","18","23","25","28","33","0.04","0.14","0.43","38.0","218","78","24","0.3","0.8","2.4","174","82","38","24","4","1","3","7","194","107","78","34","31.8","9.0","38.4","9.7","25.2","9.1","3.13","6.7","43.12","41.6"
"USW00014739","BOSTON, MA US","12-26","-7777","-7777","-7777","-7777","0","0","0","0","13.2","5.6","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","9","14","19","23","25","28","33","0.04","0.14","0.43","38.0","218","78","23","0.3","0.8","2.4","176","84","39","25","4","1","3","7","200","113","82","36","31.5","9.0","38.1","9.8","24.9","9.1","3.24","7.0","43.23","41.9"
"USW00014739","BOSTON, MA US","12-27","-7777","-7777","-7777","-7777","0","0","0","0","13.2","5.6","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","9","14","19","24","26","29","34","0.04","0.14","0.43","38.0","218","77","23","0.3","0.8","2.4","179","85","40","26","4","1","3","7","207","118","86","37","31.3","9.1","37.9","9.8","24.7","9.2","3.35","7.4","43.34","42.3"
"USW00014739","BOSTON, MA US","12-28","-7777","-7777","-7777","-7777","0","0","0","0","13.2","5.6","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","10","14","19","24","26","29","34","0.04","0.14","0.43","38.0","218","77","23","0.3","0.8","2.4","181","87","41","26","4","1","3","7","214","124","90","39","31.0","9.2","37.6","9.9","24.4","9.3","3.46","7.8","43.45","42.7"
"USW00014739","BOSTON, MA US","12-29","-7777","-7777","-7777","-7777","0","0","0","0","13.3","5.7","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","10","14","19","24","26","29","34","0.04","0.14","0.42","38.0","219","76","22","0.3","0.8","2.4","183","89","41","27","4","1","3","7","221","130","94","40","30.8","9.3","37.4","10.0","24.2","9.4","3.57","8.2","43.56","43.1"
"USW00014739","BOSTON, MA US","12-30","-7777","-7777","-7777","-7777","0","0","0","0","13.3","5.7","1","-7777","-7777","-7777","-7777","0","0","0","0","-7777","-7777","10","15","19","24","26","29","34","0.04","0.14","0.42","38.0","219","76","22","0.3","0.9","2.4","186","91","42","27","4","1","3","7","229","136","98","42","30.6","9.3","37.2","10.1","23.9","9.4","3.68","8.6","43.67","43.5"
