tag-local-identifier,location-long,location-lat,Date,Time,Coordinates
Z667,12.69,36.842,2016-08-26,11:10:52,"(36.842, 12.69)"
Z667,12.842,36.72,2016-08-26,23:10:52,"(36.72, 12.842)"
Z667,12.993,36.601,2016-08-27,11:09:22,"(36.601, 12.993)"
Z667,12.467,38.314,2016-08-27,23:09:22,"(38.314, 12.467)"
Z667,11.41,38.718,2016-08-28,11:13:22,"(38.718, 11.41)"
Z667,11.196,36.927,2016-08-28,23:17:22,"(36.927, 11.196)"
Z667,11.468,36.451,2016-08-29,11:14:52,"(36.451, 11.468)"
Z667,11.306,37.237,2016-08-29,23:14:52,"(37.236999999999995, 11.306)"
Z667,10.825,37.105,2016-08-30,11:15:52,"(37.105, 10.825)"
Z667,10.602,36.231,2016-08-30,23:18:22,"(36.231, 10.602)"
Z667,10.996,37.241,2016-08-31,11:17:22,"(37.241, 10.995999999999999)"
Z667,11.912,36.675,2016-08-31,23:14:52,"(36.675, 11.912)"
Z667,12.358,34.723,2016-09-01,11:09:52,"(34.723, 12.357999999999999)"
Z667,12.509,33.633,2016-09-01,23:10:52,"(33.633, 12.509)"
Z667,12.902,33.435,2016-09-02,11:08:22,"(33.435, 12.902000000000001)"
Z667,9.772,44.726000000000006,2016-10-13,23:06:52,"(44.726000000000006, 9.772)"
Z667,10.55,38.649,2016-10-14,11:06:52,"(38.649, 10.55)"
Z667,11.216,32.731,2016-10-14,23:00:52,"(32.731, 11.216)"
Z667,10.882,33.977,2016-10-15,11:00:52,"(33.977, 10.882)"
Z667,10.409,34.44,2016-10-15,23:03:22,"(34.44, 10.409)"
Z667,10.45,31.675,2016-10-16,11:04:22,"(31.675, 10.45)"
Z667,10.917,31.714,2016-10-16,23:02:52,"(31.714000000000002, 10.917)"
Z667,11.336,32.207,2016-10-17,11:00:22,"(32.207, 11.335999999999999)"
Z667,11.559,31.525,2016-10-17,22:59:22,"(31.525, 11.559000000000001)"
Z667,11.354,33.354,2016-10-18,10:58:22,"(33.354, 11.354000000000001)"
Z667,11.44,36.725,2016-10-18,23:00:52,"(36.725, 11.44)"
Z667,11.679,39.216,2016-10-19,10:57:22,"(39.216, 11.679)"
Z667,11.342,38.825,2016-10-19,22:58:52,"(38.825, 11.342)"
Z667,11.388,36.639,2016-10-20,10:59:52,"(36.639, 11.388)"
Z667,11.738,35.994,2016-10-20,22:58:22,"(35.994, 11.738)"
Z667,12.034,35.691,2016-10-21,10:56:52,"(35.691, 12.034)"
Z667,11.819,33.027,2016-10-21,22:55:52,"(33.027, 11.819)"
Z667,11.067,33.032,2016-10-22,10:58:22,"(33.032, 11.067)"
Z667,10.911,35.911,2016-10-22,23:01:52,"(35.911, 10.911)"
Z667,11.4,35.922,2016-10-23,10:59:22,"(35.922, 11.4)"
Z667,11.57,34.582,2016-10-23,22:57:52,"(34.582, 11.57)"
Z667,11.368,34.853,2016-10-24,10:57:52,"(34.853, 11.368)"
Z667,11.101,34.881,2016-10-24,22:59:22,"(34.881, 11.100999999999999)"
Z667,11.026,34.131,2016-10-25,10:59:52,"(34.131, 11.026)"
Z667,11.199000000000002,34.408,2016-10-25,22:59:52,"(34.408, 11.199000000000002)"
Z667,10.886,36.573,2016-10-26,10:58:22,"(36.573, 10.886)"
Z667,10.364,37.983,2016-10-26,23:02:22,"(37.983000000000004, 10.364)"
Z667,10.671,36.362,2016-10-27,11:02:22,"(36.361999999999995, 10.671)"
Z667,11.093,35.225,2016-10-27,22:59:52,"(35.225, 11.093)"
Z667,10.9,36.351,2016-10-28,10:58:52,"(36.351, 10.9)"
Z667,10.322,36.148,2016-10-28,23:01:22,"(36.148, 10.322000000000001)"
Z667,10.258,34.181999999999995,2016-10-29,11:03:22,"(34.181999999999995, 10.258)"
Z667,10.867,34.638000000000005,2016-10-29,23:01:52,"(34.638000000000005, 10.867)"
Z667,11.752,34.256,2016-10-30,10:58:22,"(34.256, 11.752)"
Z667,12.175999999999998,32.365,2016-10-30,22:54:52,"(32.365, 12.175999999999998)"
Z667,12.047,32.433,2016-10-31,10:54:52,"(32.433, 12.047)"
Z667,12.105,33.14,2016-10-31,22:55:52,"(33.14, 12.105)"
Z667,11.982,34.427,2016-11-01,10:54:22,"(34.427, 11.982000000000001)"
Z667,11.475,34.483000000000004,2016-11-01,22:56:52,"(34.483000000000004, 11.475)"
Z667,11.414,33.129,2016-11-02,10:58:22,"(33.129, 11.414000000000001)"
Z667,11.848,33.384,2016-11-02,22:57:22,"(33.384, 11.847999999999999)"
Z667,12.04,34.425,2016-11-03,10:54:52,"(34.425, 12.04)"
Z667,11.917,34.479,2016-11-03,22:55:52,"(34.479, 11.917)"
Z667,11.61,35.075,2016-11-04,10:55:52,"(35.075, 11.61)"
Z667,11.484000000000002,36.211,2016-11-04,22:58:22,"(36.211, 11.484000000000002)"
Z667,11.368,37.284,2016-11-05,10:56:52,"(37.284, 11.368)"
Z667,11.489,38.971,2016-11-05,22:59:22,"(38.971, 11.489)"
Z667,11.752,40.26300000000001,2016-11-06,10:55:52,"(40.263000000000005, 11.752)"
Z667,11.126,39.296,2016-11-06,22:57:22,"(39.296, 11.126)"
Z667,11.214,36.528,2016-11-07,11:00:52,"(36.528, 11.214)"
Z667,11.713,34.895,2016-11-07,22:56:52,"(34.895, 11.713)"
Z667,11.849,34.268,2016-11-08,10:56:52,"(34.268, 11.849)"
Z667,12.415,34.823,2016-11-08,22:55:52,"(34.823, 12.415)"
Z667,13.059,35.227,2016-11-09,10:52:22,"(35.227, 13.059000000000001)"
Z667,12.942,33.628,2016-11-09,22:50:52,"(33.628, 12.942)"
Z667,12.459,33.033,2016-11-10,10:53:22,"(33.033, 12.459000000000001)"
Z667,12.778,34.576,2016-11-10,22:54:52,"(34.576, 12.777999999999999)"
Z667,13.3,35.611,2016-11-11,10:50:52,"(35.611, 13.3)"
Z667,13.001,34.568000000000005,2016-11-11,22:50:52,"(34.568000000000005, 13.001)"
Z667,12.398,34.318000000000005,2016-11-12,10:53:22,"(34.318000000000005, 12.398)"
Z667,12.101,34.865,2016-11-12,22:55:52,"(34.865, 12.100999999999999)"
Z667,11.81,35.383,2016-11-13,10:55:52,"(35.383, 11.81)"
Z667,11.452,35.754,2016-11-13,22:58:22,"(35.754, 11.452)"
Z667,10.978,36.389,2016-11-14,10:58:52,"(36.389, 10.978)"
Z667,10.928,38.007,2016-11-14,23:02:22,"(38.007, 10.927999999999999)"
Z667,11.143,39.01,2016-11-15,10:59:22,"(39.01, 11.142999999999999)"
Z667,11.287,39.834,2016-11-15,23:00:52,"(39.834, 11.287)"
Z667,11.816,39.868,2016-11-16,10:58:22,"(39.868, 11.815999999999999)"
Z667,12.026,39.256,2016-11-16,22:56:52,"(39.256, 12.026)"
Z667,12.052,39.035,2016-11-17,10:56:52,"(39.035, 12.052)"
Z667,11.571,37.76,2016-11-17,22:56:52,"(37.76, 11.571)"
Z667,10.92,36.891,2016-11-18,11:00:52,"(36.891, 10.92)"
Z667,10.76,37.094,2016-11-18,23:02:22,"(37.094, 10.76)"
Z667,11.105,36.224,2016-11-19,11:02:22,"(36.224000000000004, 11.105)"
Z667,11.630999999999998,35.767,2016-11-19,22:59:52,"(35.766999999999996, 11.630999999999998)"
Z667,11.85,35.985,2016-11-20,10:58:22,"(35.985, 11.85)"
Z667,11.693,35.401,2016-11-20,22:58:22,"(35.400999999999996, 11.693)"
Z667,11.728,34.415,2016-11-21,10:59:52,"(34.415, 11.728)"
Z667,11.948,33.838,2016-11-21,22:58:22,"(33.838, 11.948)"
Z667,11.796,34.076,2016-11-22,10:58:22,"(34.076, 11.796)"
Z667,11.829,34.713,2016-11-22,22:59:52,"(34.713, 11.829)"
Z667,11.437,36.218,2016-11-23,10:58:22,"(36.218, 11.437000000000001)"
Z667,10.84,37.323,2016-11-23,23:03:22,"(37.323, 10.84)"
Z667,11.194,36.538,2016-11-24,11:03:22,"(36.538000000000004, 11.194)"
Z667,11.352,35.379,2016-11-24,23:00:52,"(35.379, 11.352)"
Z667,11.521,34.2,2016-11-25,11:02:22,"(34.2, 11.520999999999999)"
Z667,11.87,33.41,2016-11-25,22:59:52,"(33.41, 11.87)"
Z667,11.6,33.915,2016-11-26,10:59:52,"(33.915, 11.6)"
Z667,11.327,34.42,2016-11-26,23:02:22,"(34.42, 11.327)"
Z667,11.684,33.645,2016-11-27,11:02:22,"(33.645, 11.684000000000001)"
Z667,12.53,33.89,2016-11-27,22:59:52,"(33.89, 12.53)"
Z667,12.955,35.021,2016-11-28,10:55:52,"(35.021, 12.955)"
Z667,12.686,34.771,2016-11-28,22:56:52,"(34.771, 12.686)"
Z667,12.049,35.24800000000001,2016-11-29,10:58:22,"(35.248000000000005, 12.049000000000001)"
Z667,11.465,35.856,2016-11-29,23:02:22,"(35.856, 11.465)"
Z667,11.262,35.735,2016-11-30,11:03:22,"(35.735, 11.262)"
Z667,11.183,35.856,2016-11-30,23:04:22,"(35.856, 11.183)"
Z667,11.231,35.742,2016-12-01,11:04:22,"(35.742, 11.231)"
Z667,11.091,35.277,2016-12-01,23:04:22,"(35.277, 11.091)"
Z667,10.953,34.814,2016-12-02,11:05:52,"(34.814, 10.953)"
Z667,11.312,35.299,2016-12-02,23:05:52,"(35.299, 11.312000000000001)"
Z667,11.678,35.784,2016-12-03,11:03:22,"(35.784, 11.677999999999999)"
Z667,11.728,35.686,2016-12-03,23:03:22,"(35.686, 11.728)"
Z667,11.163,36.714,2016-12-04,11:03:22,"(36.714, 11.163)"
Z667,10.582,37.74,2016-12-04,23:08:22,"(37.74, 10.582)"
Z667,10.949000000000002,37.094,2016-12-05,11:08:22,"(37.094, 10.949000000000002)"
Z667,11.622,37.005,2016-12-05,23:05:52,"(37.005, 11.622)"
Z667,11.803,37.795,2016-12-06,11:03:22,"(37.795, 11.802999999999999)"
Z667,11.354,37.494,2016-12-06,23:04:52,"(37.494, 11.354000000000001)"
Z667,10.665,37.624,2016-12-07,11:07:22,"(37.624, 10.665)"
Z667,10.589,38.81800000000001,2016-12-07,23:10:52,"(38.818000000000005, 10.589)"
Z667,11.275,38.742,2016-12-08,11:08:22,"(38.742, 11.275)"
Z667,11.515,37.94,2016-12-08,23:05:52,"(37.94, 11.515)"
Z667,12.081,36.56800000000001,2016-12-09,11:06:52,"(36.568000000000005, 12.081)"
Z667,12.438,34.848,2016-12-09,23:01:52,"(34.848, 12.437999999999999)"
Z667,11.874,34.787,2016-12-10,11:04:22,"(34.787, 11.874)"
Z667,12.05,36.061,2016-12-10,23:06:52,"(36.061, 12.05)"
Z667,12.865,36.228,2016-12-11,11:03:22,"(36.228, 12.865)"
Z667,13.233,35.63,2016-12-11,23:00:52,"(35.63, 13.232999999999999)"
Z667,12.675,36.657,2016-12-12,11:00:52,"(36.657, 12.675)"
Z667,11.66,36.936,2016-12-12,23:05:52,"(36.936, 11.66)"
Z667,11.286,36.144,2016-12-13,11:09:22,"(36.144, 11.286)"
Z667,11.345,36.102,2016-12-13,23:09:22,"(36.102, 11.345)"
Z667,11.094,36.598,2016-12-14,11:09:22,"(36.598, 11.094000000000001)"
Z667,10.84,37.095,2016-12-14,23:11:52,"(37.095, 10.84)"
Z667,10.901,37.061,2016-12-15,11:11:52,"(37.061, 10.901)"
Z667,11.271,37.549,2016-12-15,23:11:52,"(37.549, 11.270999999999999)"
Z667,11.647,38.04,2016-12-16,11:09:22,"(38.04, 11.647)"
Z667,11.52,37.706,2016-12-16,23:09:22,"(37.705999999999996, 11.52)"
Z667,11.083,37.887,2016-12-17,11:10:52,"(37.887, 11.083)"
Z667,11.017,38.681,2016-12-17,23:13:22,"(38.681, 11.017000000000001)"
Z667,10.051,40.862,2016-12-18,11:11:52,"(40.861999999999995, 10.051)"
Z667,9.139,43.165,2016-12-18,23:21:52,"(43.165, 9.139)"
Z667,9.831,43.154,2016-12-19,11:19:22,"(43.153999999999996, 9.831)"
Z667,9.698,41.977,2016-12-19,23:16:52,"(41.977, 9.698)"
Z667,9.39,41.052,2016-12-20,11:20:52,"(41.052, 9.39)"
Z667,9.136,40.19,2016-12-20,23:19:52,"(40.19, 9.136000000000001)"
Z667,8.147,40.472,2016-12-21,11:23:22,"(40.472, 8.147)"
Z667,7.388,41.146,2016-12-21,23:28:22,"(41.146, 7.388)"
Z667,6.83,41.521,2016-12-22,11:29:52,"(41.521, 6.83)"
Z667,5.495,40.762,2016-12-22,23:33:22,"(40.762, 5.495)"
Z667,4.4510000000000005,39.643,2016-12-23,11:40:52,"(39.643, 4.4510000000000005)"
Z667,4.2,39.756,2016-12-23,23:42:22,"(39.756, 4.2)"
Z667,3.888,39.967,2016-12-24,11:43:22,"(39.967, 3.888)"
Z667,3.824,40.567,2016-12-24,23:45:22,"(40.567, 3.824)"
Z667,3.824,41.065,2016-12-25,11:44:22,"(41.065, 3.824)"
Z667,3.697,41.374,2016-12-25,23:45:52,"(41.373999999999995, 3.697)"
Z667,3.759,41.404,2016-12-26,11:45:52,"(41.403999999999996, 3.759)"
Z667,3.379,40.771,2016-12-26,23:45:52,"(40.771, 3.3789999999999996)"
Z667,3.322,39.645,2016-12-27,11:49:22,"(39.645, 3.322)"
Z667,3.692,39.191,2016-12-27,23:46:52,"(39.191, 3.6919999999999997)"
Z667,4.842,37.455,2016-12-28,11:46:52,"(37.455, 4.842)"
Z667,6.672999999999999,36.989,2016-12-28,23:38:22,"(36.989000000000004, 6.672999999999999)"
Z667,7.812,37.786,2016-12-29,11:32:22,"(37.786, 7.812)"
Z667,8.676,38.141,2016-12-29,23:29:52,"(38.141, 8.676)"
Z667,9.557,38.508,2016-12-30,11:25:52,"(38.508, 9.557)"
Z667,10.174,38.462,2016-12-30,23:23:22,"(38.461999999999996, 10.174)"
Z667,10.361,39.136,2016-12-31,11:21:22,"(39.135999999999996, 10.360999999999999)"
Z667,10.356,39.501,2016-12-31,23:22:22,"(39.501, 10.356)"
Z667,11.567,37.879,2017-01-01,11:21:52,"(37.879, 11.567)"
Z667,12.472,35.81800000000001,2017-01-01,23:13:22,"(35.818000000000005, 12.472000000000001)"
Z667,12.343,35.551,2017-01-02,11:14:52,"(35.551, 12.343)"
Z667,12.587,35.955,2017-01-02,23:14:52,"(35.955, 12.587)"
Z667,12.399,37.126,2017-01-03,11:13:22,"(37.126, 12.399000000000001)"
Z667,11.827,37.64,2017-01-03,23:16:52,"(37.64, 11.827)"
Z667,11.884,37.07,2017-01-04,11:18:22,"(37.07, 11.884)"
Z667,12.001,36.603,2017-01-04,23:16:52,"(36.603, 12.001)"
Z667,12.058,36.242,2017-01-05,11:17:52,"(36.242, 12.058)"
Z667,11.732,35.181999999999995,2017-01-05,23:16:52,"(35.181999999999995, 11.732000000000001)"
Z667,11.417,34.107,2017-01-06,11:20:52,"(34.107, 11.417)"
Z667,12.089,34.898,2017-01-06,23:19:52,"(34.898, 12.089)"
Z667,12.524,36.161,2017-01-07,11:15:52,"(36.161, 12.524000000000001)"
Z667,12.761,37.051,2017-01-07,23:16:52,"(37.051, 12.761)"
Z667,12.392,39.012,2017-01-08,11:14:22,"(39.012, 12.392000000000001)"
Z667,10.854,39.011,2017-01-08,23:20:22,"(39.010999999999996, 10.854000000000001)"
Z667,10.871,36.33,2017-01-09,11:26:52,"(36.33, 10.870999999999999)"
Z667,11.968,35.642,2017-01-09,23:20:52,"(35.641999999999996, 11.968)"
Z667,11.717,37.488,2017-01-10,11:18:22,"(37.488, 11.717)"
Z667,10.5,37.608,2017-01-10,23:23:22,"(37.608000000000004, 10.5)"
Z667,8.839,38.609,2017-01-11,11:28:22,"(38.609, 8.839)"
Z667,7.917000000000002,41.054,2017-01-11,23:37:22,"(41.053999999999995, 7.917000000000001)"
Z667,7.539,42.521,2017-01-12,11:35:52,"(42.521, 7.539)"
Z667,6.318,42.662,2017-01-12,23:40:52,"(42.662, 6.318)"
Z667,5.315,42.51300000000001,2017-01-13,11:45:52,"(42.513000000000005, 5.315)"
Z667,3.961,41.807,2017-01-13,23:49:22,"(41.806999999999995, 3.9610000000000003)"
Z667,3.089,40.381,2017-01-14,11:56:52,"(40.381, 3.089)"
Z667,2.175,38.81,2017-01-14,23:56:52,"(38.81, 2.175)"
Z667,1.3019999999999998,37.229,2017-01-15,12:04:22,"(37.229, 1.3019999999999998)"
Z667,2.257,39.122,2017-01-16,00:04:22,"(39.122, 2.2569999999999997)"
Z667,3.076,41.349,2017-01-16,11:56:52,"(41.349, 3.076)"
Z667,2.741,41.517,2017-01-16,23:58:22,"(41.516999999999996, 2.741)"
Z667,2.595,41.361,2017-01-17,11:59:52,"(41.361000000000004, 2.595)"
Z667,2.509,41.31399999999999,2017-01-17,23:59:52,"(41.31399999999999, 2.509)"
Z667,1.394,43.097,2017-01-18,12:00:52,"(43.097, 1.3940000000000001)"
Z667,-0.04,44.478,2017-01-19,00:09:22,"(44.478, -0.04)"
Z667,0.5870000000000001,42.39,2017-01-19,12:12:22,"(42.39, 0.5870000000000001)"
Z667,1.6,41.033,2017-01-20,00:04:52,"(41.033, 1.6)"
Z667,1.389,41.919,2017-01-20,12:04:22,"(41.919, 1.389)"
Z667,1.109,42.68899999999999,2017-01-21,00:06:52,"(42.68899999999999, 1.109)"
Z667,1.144,42.897,2017-01-21,12:06:52,"(42.897, 1.1440000000000001)"
Z667,-0.316,40.315,2017-01-22,00:06:52,"(40.315, -0.316)"
Z667,-1.221,36.768,2017-01-22,12:18:22,"(36.768, -1.2209999999999999)"
Z667,-0.5710000000000001,36.439,2017-01-23,00:14:52,"(36.439, -0.5710000000000001)"
Z667,-0.475,37.328,2017-01-23,12:13:22,"(37.328, -0.475)"
Z667,-0.57,37.811,2017-01-24,00:14:22,"(37.811, -0.57)"
Z667,-0.225,37.345,2017-01-24,12:14:22,"(37.345, -0.225)"
Z667,0.238,37.159,2017-01-25,00:11:52,"(37.159, 0.23800000000000002)"
Z667,0.391,37.664,2017-01-25,12:10:52,"(37.664, 0.391)"
Z667,0.605,38.308,2017-01-26,00:10:52,"(38.308, 0.605)"
Z667,0.634,39.367,2017-01-26,12:09:22,"(39.367, 0.634)"
Z667,0.779,40.679,2017-01-27,00:10:52,"(40.679, 0.779)"
Z667,0.996,41.854,2017-01-27,12:08:22,"(41.854, 0.996)"
Z667,0.063,40.629,2017-01-28,00:09:22,"(40.629, 0.063)"
Z667,-0.392,38.419,2017-01-28,12:15:52,"(38.419000000000004, -0.392)"
Z667,-0.06,37.961,2017-01-29,00:13:22,"(37.961, -0.06)"
Z667,0.469,37.014,2017-01-29,12:13:22,"(37.014, 0.469)"
Z667,1.29,36.834,2017-01-30,00:09:22,"(36.834, 1.29)"
Z667,1.7519999999999998,37.56800000000001,2017-01-30,12:06:52,"(37.568000000000005, 1.7519999999999998)"
Z667,2.974,40.153,2017-01-31,00:05:52,"(40.153, 2.9739999999999998)"
Z667,3.977,43.455,2017-01-31,11:56:52,"(43.455, 3.977)"
Z667,2.971,42.352,2017-01-31,23:58:22,"(42.352, 2.971)"
Z667,3.03,38.829,2017-02-01,12:04:52,"(38.829, 3.03)"
Z667,4.913,39.867,2017-02-01,23:58:22,"(39.867, 4.913)"
Z667,7.405,39.838,2017-02-02,11:49:22,"(39.838, 7.405)"
Z667,8.922,37.879,2017-02-02,23:39:22,"(37.879, 8.922)"
Z667,10.086,36.812,2017-02-03,11:36:52,"(36.812, 10.086)"
Z667,11.439,36.476,2017-02-03,23:30:22,"(36.476, 11.439)"
Z667,12.277,37.674,2017-02-04,11:25:52,"(37.674, 12.277000000000001)"
Z667,12.597,37.49800000000001,2017-02-04,23:23:52,"(37.498000000000005, 12.597000000000001)"
Z667,13.178,36.577,2017-02-05,11:23:22,"(36.577, 13.177999999999999)"
Z667,13.363,34.535,2017-02-05,23:19:22,"(34.535, 13.363)"
Z667,12.571,35.436,2017-02-06,11:21:52,"(35.436, 12.571)"
Z667,12.376,38.196,2017-02-06,23:25:52,"(38.196, 12.376)"
Z667,14.007,35.625,2017-02-07,11:23:22,"(35.625, 14.007)"
Z667,15.633,33.549,2017-02-07,23:13:22,"(33.549, 15.633)"
Z667,15.071,38.512,2017-02-08,11:09:52,"(38.512, 15.071)"
Z667,13.962,42.08,2017-02-08,23:18:22,"(42.08, 13.962)"
Z667,14.605,40.672,2017-02-09,11:18:22,"(40.672, 14.605)"
Z667,14.773,37.872,2017-02-09,23:13:22,"(37.872, 14.773)"
Z667,14.531,36.276,2017-02-10,11:16:52,"(36.275999999999996, 14.530999999999999)"
Z667,14.718,36.064,2017-02-10,23:15:22,"(36.064, 14.718)"
Z667,14.35,37.743,2017-02-11,11:15:22,"(37.743, 14.35)"
Z667,13.651,38.393,2017-02-11,23:18:22,"(38.393, 13.651)"
Z667,13.339,37.805,2017-02-12,11:20:52,"(37.805, 13.339)"
Z667,13.148,37.607,2017-02-12,23:20:52,"(37.607, 13.148)"
Z667,12.712,38.307,2017-02-13,11:22:22,"(38.306999999999995, 12.712)"
Z667,12.008,38.099,2017-02-13,23:24:22,"(38.099000000000004, 12.008)"
Z667,11.698,36.54,2017-02-14,11:27:52,"(36.54, 11.698)"
Z667,11.755,36.316,2017-02-14,23:26:52,"(36.316, 11.755)"
Z667,11.685,36.58,2017-02-15,11:27:22,"(36.58, 11.685)"
Z667,11.678,37.098,2017-02-15,23:27:22,"(37.098, 11.677999999999999)"
Z667,11.67,37.637,2017-02-16,11:27:22,"(37.637, 11.67)"
Z667,11.535,37.679,2017-02-16,23:27:22,"(37.679, 11.535)"
Z667,11.847,35.844,2017-02-17,11:28:22,"(35.844, 11.847000000000001)"
Z667,12.451,35.345,2017-02-17,23:24:52,"(35.345, 12.450999999999999)"
Z667,12.946,35.33,2017-02-18,11:23:22,"(35.33, 12.946)"
Z667,13.242,34.486999999999995,2017-02-18,23:20:52,"(34.486999999999995, 13.242)"
Z667,13.23,35.079,2017-02-19,11:20:52,"(35.079, 13.23)"
Z667,13.217,35.692,2017-02-19,23:20:52,"(35.692, 13.217)"
Z667,13.08,36.944,2017-02-20,11:20:52,"(36.944, 13.08)"
Z667,12.621,36.659,2017-02-20,23:21:52,"(36.659, 12.620999999999999)"
Z667,12.423,35.125,2017-02-21,11:24:22,"(35.125, 12.423)"
Z667,12.837,36.8,2017-02-21,23:23:22,"(36.8, 12.837)"
Z667,13.203,38.857,2017-02-22,11:20:52,"(38.857, 13.203)"
Z667,13.059,38.294,2017-02-22,23:20:22,"(38.294000000000004, 13.059000000000001)"
Z667,13.108,36.643,2017-02-23,11:21:52,"(36.643, 13.107999999999999)"
Z667,13.521,37.108,2017-02-23,23:19:52,"(37.108000000000004, 13.520999999999999)"
Z667,13.693,39.056,2017-02-24,11:18:22,"(39.056, 13.693)"
Z667,13.796,40.703,2017-02-24,23:18:22,"(40.703, 13.796)"
Z667,14.287,40.092,2017-02-25,11:17:22,"(40.092, 14.287)"
Z667,15.373,43.632,2017-02-25,23:14:22,"(43.632, 15.373)"
Z667,14.583,45.905,2017-02-26,23:09:22,"(45.905, 14.583)"
Z667,13.691,39.31,2017-02-27,11:18:22,"(39.31, 13.690999999999999)"
Z667,13.470999999999998,37.097,2017-02-27,23:17:22,"(37.097, 13.470999999999998)"
Z667,12.903,37.831,2017-02-28,11:19:52,"(37.830999999999996, 12.902999999999999)"
Z668,14.681,38.396,2016-08-02,03:39:31,"(38.396, 14.681)"
Z668,14.675999999999998,38.485,2016-08-02,11:07:31,"(38.485, 14.675999999999998)"
Z668,14.355,39.147,2016-08-02,23:07:31,"(39.147, 14.355)"
Z668,13.204,38.571,2016-08-03,11:10:01,"(38.571, 13.204)"
Z668,11.96,38.212,2016-08-03,23:16:31,"(38.211999999999996, 11.96)"
Z668,11.692,39.383,2016-08-04,11:20:01,"(39.383, 11.692)"
Z668,11.993,39.686,2016-08-04,23:18:31,"(39.686, 11.993)"
Z668,11.148,38.211,2016-08-05,11:17:31,"(38.211, 11.148)"
Z668,11.366,34.897,2016-08-05,23:25:01,"(34.897, 11.366)"
Z668,13.782,35.527,2016-08-06,11:16:01,"(35.527, 13.782)"
Z668,14.999,38.486,2016-08-06,23:05:01,"(38.486, 14.999)"
Z668,14.48,38.5,2016-08-07,11:06:31,"(38.5, 14.48)"
Z668,13.843,38.727,2016-08-07,23:09:01,"(38.727, 13.843)"
Z668,12.554,37.87300000000001,2016-08-08,11:11:31,"(37.873000000000005, 12.554)"
Z668,11.185,37.273,2016-08-08,23:19:01,"(37.273, 11.185)"
Z668,11.034,38.801,2016-08-09,11:22:31,"(38.801, 11.034)"
Z668,12.287,37.927,2016-08-09,23:20:01,"(37.927, 12.287)"
Z668,13.679,37.421,2016-08-10,11:12:31,"(37.421, 13.679)"
Z668,14.48,38.005,2016-08-10,23:08:31,"(38.005, 14.48)"
Z668,14.645,37.466,2016-08-11,11:06:01,"(37.466, 14.645)"
Z668,14.313,37.83,2016-08-11,23:07:01,"(37.83, 14.312999999999999)"
Z668,13.914,38.083,2016-08-12,11:08:31,"(38.083, 13.914000000000001)"
Z668,13.58,38.228,2016-08-12,23:10:01,"(38.228, 13.58)"
Z668,13.243,38.37300000000001,2016-08-13,11:11:01,"(38.373000000000005, 13.243)"
Z668,12.970999999999998,38.408,2016-08-13,23:12:31,"(38.408, 12.970999999999998)"
Z668,12.249,37.586,2016-08-14,11:13:01,"(37.586, 12.249)"
Z668,11.484000000000002,36.9,2016-08-14,23:18:01,"(36.9, 11.484000000000002)"
Z668,11.208,37.174,2016-08-15,11:19:01,"(37.174, 11.208)"
Z668,11.692,35.884,2016-08-15,23:20:01,"(35.884, 11.692)"
Z668,13.195,36.786,2016-08-16,11:15:01,"(36.786, 13.195)"
Z668,14.13,39.005,2016-08-16,23:07:31,"(39.005, 14.13)"
Z668,13.273,37.628,2016-08-17,11:07:31,"(37.628, 13.273)"
Z668,12.637,35.837,2016-08-17,23:14:01,"(35.836999999999996, 12.637)"
Z668,13.289,36.801,2016-08-18,11:12:31,"(36.801, 13.289000000000001)"
Z668,13.893,37.919,2016-08-18,23:08:31,"(37.919000000000004, 13.892999999999999)"
Z668,13.988,37.963,2016-08-19,11:07:31,"(37.963, 13.988)"
Z668,13.65,38.927,2016-08-19,23:07:31,"(38.927, 13.65)"
Z668,13.303,39.895,2016-08-20,11:10:01,"(39.895, 13.302999999999999)"
Z668,13.586,39.567,2016-08-20,23:10:01,"(39.567, 13.585999999999999)"
Z668,12.903,37.087,2016-08-21,11:07:31,"(37.086999999999996, 12.902999999999999)"
Z668,11.772,35.719,2016-08-21,23:15:01,"(35.719, 11.772)"
Z668,11.550999999999998,36.509,2016-08-22,11:16:31,"(36.509, 11.550999999999998)"
Z668,11.833,36.076,2016-08-22,23:16:31,"(36.076, 11.833)"
Z668,12.42,36.419,2016-08-23,11:14:01,"(36.419000000000004, 12.42)"
Z668,12.89,37.081,2016-08-23,23:11:31,"(37.080999999999996, 12.89)"
Z668,13.167,37.283,2016-08-24,11:10:01,"(37.283, 13.167)"
Z668,13.258,37.952,2016-08-24,23:09:01,"(37.952, 13.258)"
Z668,12.586,36.702,2016-08-25,11:09:01,"(36.702, 12.585999999999999)"
Z668,12.253,34.58,2016-08-25,23:14:01,"(34.58, 12.253)"
Z668,13.317,36.268,2016-08-26,11:11:31,"(36.268, 13.317)"
Z668,14.624,37.524,2016-08-26,23:05:01,"(37.524, 14.624)"
Z668,14.892,36.071,2016-08-27,11:01:01,"(36.071, 14.892000000000001)"
Z668,14.483,36.469,2016-08-27,23:02:31,"(36.469, 14.482999999999999)"
Z668,14.319,37.569,2016-08-28,11:04:01,"(37.569, 14.319)"
Z668,14.659,37.273,2016-08-28,23:03:31,"(37.273, 14.659)"
Z668,14.742,36.252,2016-08-29,11:01:01,"(36.251999999999995, 14.742)"
Z668,14.21,37.036,2016-08-29,23:02:31,"(37.036, 14.21)"
